universidad_id,universidad_nombre,universidad_fecha_fundacion,universidad_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,universidad_calle_numero,universidad_colonia,universidad_cp,universidad_telfono1,universidad_pagina_web,email,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
63,"Universidad Motolinía del Pedregal","1965-05-02","Universidad Motolinía, A.C.",9,"Ciudad de México",10,"Álvaro Obregón",1,"Álvaro Obregón","Av. de las Fuentes 525","Col. Jardines del Pedregal","01900","","","contacto@ump.mx",-99.21235,19.31872,"http://sic.gob.mx/ficha.php?table=universidad&table_id=63","2025-05-20 14:08:16-06"
131,"Centro de Ciencias para la Familia Loma","1992-09-28","",9,"Ciudad de México",10,"Álvaro Obregón",1,"Álvaro Obregón","Amargura 74","Col. San Ángel","01000","","","contacto@loma.org.mx",-99.19159,19.34583,"http://sic.gob.mx/ficha.php?table=universidad&table_id=131","2019-07-19 08:53:42-05"
761,"Centro de Investigación y Docencia Económicas (CIDE)","1974-11-04","CONACYT",9,"Ciudad de México",10,"Álvaro Obregón",1,"Álvaro Obregón","Carr. México-Toluca 3655","Col. Lomas de Santa Fe","01210","","","decide@cide.edu",-99.26405,19.37454,"http://sic.gob.mx/ficha.php?table=universidad&table_id=761","2019-07-24 09:39:07-05"
59,"Colegio Internacional de Educación Superior","1998-11-12","Colegio Internacional de Educación Superior",9,"Ciudad de México",10,"Álvaro Obregón",1,"Álvaro Obregón","Rómulo O'Farril 351","Col. Olivar de los Padres","01780","","","cies@data.net.mx; colegiointernacional@",-99.20768,19.34054,"http://sic.gob.mx/ficha.php?table=universidad&table_id=59","2019-08-02 05:21:42-05"
3475,"Escuela Nacional para Maestras de Jardines de Niños","1948-01-01","Particular",9,"Ciudad de México",10,"Álvaro Obregón",1,"Álvaro Obregón","Gustavo E. Campa 94","Col. Guadalupe Inn","01020","","","",-99.19528,19.39081,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3475","2025-10-23 17:07:16-06"
3545,"Instituto Marillac","1000-01-01","Particular",9,"Ciudad de México",10,"Álvaro Obregón",1,"Álvaro Obregón","Frontera 60","Col. Tizapán, San Ángel","01090","","","informes@institutomarillac.edu.mx",-99.1973,19.34167,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3545","2026-04-17 19:16:46-06"
122,"Centro de Arte Mexicano","1981-03-30","Centro de Arte Mexicano, A.C.",9,"Ciudad de México",10,"Álvaro Obregón",1,"Álvaro Obregón","Cascada 180","Col. Pedregal de San Ángel","01900","","","contacto@centrodeartemexicano.edu.mx",-99.19849,19.32624,"http://sic.gob.mx/ficha.php?table=universidad&table_id=122","2021-03-19 06:33:13-06"
2074,"Centro de Estudios en Ciencias de la Comunicación","1981-10-22","Centro de Estudios en Ciencias de la Comunicación, S.C",9,"Ciudad de México",10,"Álvaro Obregón",1,"Álvaro Obregón","Valle 12","Col. Jardines del Pedregal","01900","","","raymund@bancomer.com",-99.20248,19.31118,"http://sic.gob.mx/ficha.php?table=universidad&table_id=2074","2021-04-21 06:03:26-05"
2415,"Escuela de Enfermería ","1954-01-01","Centro Médico Nacional Siglo XXI",9,"Ciudad de México",10,"Álvaro Obregón",1,"Álvaro Obregón","Av. Periférico Sur 3400","Col. San Jerónimo Lídice ","10100","","","alicia.garciaj@imss.gob.mx",-99.20826,19.33442,"http://sic.gob.mx/ficha.php?table=universidad&table_id=2415","2019-08-06 05:58:58-05"
2089,"Centro Universitario Anglo Mexicano","1999-01-01","Centro Universitario Anglo Mexicano, S.C. ",9,"Ciudad de México",10,"Álvaro Obregón",1,"Álvaro Obregón","Sagredo 182","Col. San José Insurgentes","03900","","","",-99.18814,19.36256,"http://sic.gob.mx/ficha.php?table=universidad&table_id=2089","2022-12-30 08:58:28-06"
4352,"Universidad de las Lenguas Indígenas de México (ULIM) Unidad Ciudad de México","2023-10-12","SEP/Instituto Nacional de los Pueblos Indígenas (INPI)",9,"Ciudad de México",10,"Álvaro Obregón",1,"Álvaro Obregón","Blvd. Adolfo López Mateos 160","Col. San Ángel Inn","01060","","","info@ulim.edu.mx",-99.20193,19.34667,"http://sic.gob.mx/ficha.php?table=universidad&table_id=4352","2026-03-30 17:44:38-06"
479,"Facultad de Derecho de la Barra Nacional de Abogados","1998-05-02","privada",9,"Ciudad de México",10,"Álvaro Obregón",1,"Álvaro Obregón","Calz. de los leones 144","Col. Los Alpes","01010","","","informes@bna.edu.mx",-99.19602,19.36208,"http://sic.gob.mx/ficha.php?table=universidad&table_id=479","2024-07-10 12:04:15-06"
61,"Instituto Cultural Helénico","1973-12-14","Instituto Cultural Helénico, A.C.",9,"Ciudad de México",10,"Álvaro Obregón",1,"Álvaro Obregón","Av. Revolución 1500","Col. Guadalupe Inn","01020","","","contacto@helenico.edu.mx, ich@helenico.edu.mx",-99.18985,19.35302,"http://sic.gob.mx/ficha.php?table=universidad&table_id=61","2025-07-15 12:01:05-06"
4290,"Universidad de la Salud (UNISA)","2020-01-01","Gobierno de la Ciudad de México",9,"Ciudad de México",10,"Álvaro Obregón",1,"Álvaro Obregón","Vasco de Quiroga 1401","Santa Fe","01210","","","control.escolar@unisa.cdmx.gob.mx",-99.23721,19.38452,"http://sic.gob.mx/ficha.php?table=universidad&table_id=4290","2025-12-12 10:00:34-06"
4010,"Universidad del Bienestar Benito Juárez García, sede Álvaro Obregón","2019-07-30","SEP/Organismo Coordinador de las Universidades para el Bienestar Benito Juárez García",9,"Ciudad de México",10,"Álvaro Obregón",1,"Álvaro Obregón","Av. Querétaro 16","Col. Progreso","01080","","","dirvinculacion@ubbj.edu.mx",-99.19528,19.39081,"http://sic.gob.mx/ficha.php?table=universidad&table_id=4010","2024-06-27 12:42:25-06"
4210,"Instituto Tecnológico de Tláhuac III","2009-06-08","SEP/Tecnológico Nacional de México (TecNM)",9,"Ciudad de México",11,"Tláhuac",1,"Tláhuac","Canal de Chalco 1088","Col. Villa Centroamericana","13278","","","dda_tlahuac3@tecnm.mx",-99.05545,19.28083,"http://sic.gob.mx/ficha.php?table=universidad&table_id=4210","2024-08-21 09:56:38-06"
4099,"Universidad para el Bienestar Benito Juárez García, sede Tláhuac","2019-07-30","SEP/Organismo Coordinador de las Universidades para el Bienestar Benito Juárez García",9,"Ciudad de México",11,"Tláhuac",1,"Tláhuac","Av. Tláhuac 6391","La Conchita","13360","","","dirvinculacion@ubbj.edu.mx",-99.04046,19.29639,"http://sic.gob.mx/ficha.php?table=universidad&table_id=4099","2024-07-01 12:54:13-06"
500,"Universidad Marista","1993-08-09","Particular",9,"Ciudad de México",11,"Tláhuac",1,"Tláhuac","Av. General Leandro Valle 928","Col. del Mar","13270","","","informes@umarista.edu.mx",-99.06075,19.28265,"http://sic.gob.mx/ficha.php?table=universidad&table_id=500","2026-02-06 12:14:05-06"
3605,"Instituto Tecnológico de Tláhuac II","2009-09-14","Secretaría de Educación Pública",9,"Ciudad de México",11,"Tláhuac",1,"Tláhuac","Camino Real 625","Col. Jardines del Llano San Juan Ixtayopan","13550","","","director@ittlahuac2.edu.mx",-98.99166,19.23179,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3605","2024-08-19 14:39:57-06"
4237,"Instituto Tecnológico de Tláhuac (ITT)","2008-09-01","SEP/Tecnológico Nacional de México (TecNM)",9,"Ciudad de México",11,"Tláhuac",1,"Tláhuac","Av. Estanislao Ramírez Ruiz 301","Ampl. Selene","13420","","","dir_tlahuac@tecnm.mx; direccion@tlahuac.tecnm.mx",-98.99827,19.29101,"http://sic.gob.mx/ficha.php?table=universidad&table_id=4237","2024-08-28 12:56:55-06"
591,"El Colegio de México, A.C. (COLMEX)","1940-10-16","El Colegio de México, A.C. (COLMEX)",9,"Ciudad de México",12,"Tlalpan",0,"Total del Municipio","Carr. Picacho Ajusco 20","Col. Ampliación Fuentes del Pedregal","14110","","","presidencia@colmex.mx",-99.20761,19.3038,"http://sic.gob.mx/ficha.php?table=universidad&table_id=591","2026-04-16 16:50:00-06"
554,"Instituto Nueva Inglaterra","1995-09-01","",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","San Juan de Dios 11","Col. Huipulco","14370","","","iniac@prodigy.net.mx",-99.15126,19.29741,"http://sic.gob.mx/ficha.php?table=universidad&table_id=554","2021-04-20 08:11:41-05"
563,"Escuela de Dietética y Nutrición","1945-04-01","ISSSTE",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Cjon. Vía San Fernando 12","Col. San Pedro Apostol","14070","","","atencionciudadana@issste.gob.mx",-99.17965,19.29547,"http://sic.gob.mx/ficha.php?table=universidad&table_id=563","2019-08-05 09:53:23-05"
4190,"Instituto Tecnológico de Tlalpan","2010-10-01","SEP/Tecnológico Nacional de México (TecNM)",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Cerrada Santa Cruz 4","San Miguel Topilejo","14500","","","cyd_tlalpan@tecnm.mx",-99.14287,19.19815,"http://sic.gob.mx/ficha.php?table=universidad&table_id=4190","2024-08-23 14:19:27-06"
501,"Universidad Pontificia de México","1982-06-29","Universidad Pontificia de México, A.C.",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Guadalupe Victoria 98","Col. Tlalpan","14000","","","universidad@pontificia.edu.mx ",-99.16916,19.2871,"http://sic.gob.mx/ficha.php?table=universidad&table_id=501","2024-04-16 09:29:50-06"
2080,"Centro de Investigación en Geografía y Geomática","2000-08-16","CONACYT",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Contoy 137 ","Col. Lomas de Padierna","14240","","","contacto@centrogeo.edu.mx",-99.22132,19.29194,"http://sic.gob.mx/ficha.php?table=universidad&table_id=2080","2019-07-24 08:38:38-05"
2456,"Escuela Nacional de Antropología e Historia (ENAH)","1946-01-01","Secretaría de Cultura/Instituto Nacional de Antropología e Historia (INAH)",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Perif. Sur y Zapote s/n","Col. Isidro Fabela","14030","","","contacto@enah.edu.mx",-99.18029,19.30262,"http://sic.gob.mx/ficha.php?table=universidad&table_id=2456","2023-10-04 05:05:10-06"
516,"Universidad Intercontinental, Campus Sur","1976-08-20","Universidad Intercontinental (UIC)",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Av. Insurgentes Sur 4303","Col. Santa Úrsula Xitla","14420","","","admision@uic.edu.mx",-99.17359,19.27977,"http://sic.gob.mx/ficha.php?table=universidad&table_id=516","2026-01-15 14:47:45-06"
3411,"Centro de Investigación e Innovación Tecnologías de la Información y Comunicación (INFOTEC)","1975-01-01","",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Av. San Fernando 37","Col. Toriello Guerra","14050","","","infotecomunica@infotec.mx",-99.16694,19.28828,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3411","2019-07-24 07:45:20-05"
3644,"Universidad Católica Lumen Gentium","1965-08-15","Particular",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Guadalupe Victoria 133","Col. Tlalpan Centro","14000","","","informes@universidadcatolica.edu.mx",-99.17132,19.29045,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3644","2025-10-08 16:37:37-06"
547,"Instituto Nacional de Ciencias Penales","1976-06-22","Instituto Nacional de Ciencias Penales",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Magisterio Nacional 113","Col. Tlalpan Centro","14000","","","inacipe@inacipe.gob.mx",-99.16608,19.28672,"http://sic.gob.mx/ficha.php?table=universidad&table_id=547","2025-06-18 16:00:28-06"
4321,"Facultad de Enfermería y Obstetricia","1905-01-01","UNAM",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Camino Viejo a Xochimilco y Viaducto Tlalpan s/n","Col. San Lorenzo Huipulco","14370","","","r.zarate@comunidad.unam.mx",-99.15122,19.29217,"http://sic.gob.mx/ficha.php?table=universidad&table_id=4321","2025-09-22 17:42:22-06"
4311,"Universidad La Salle México unidad Santa Teresa","2014-10-01","Universidad La Salle, A.C.",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Camino a Santa Teresa 811","Col. Rinconada del Pedregal","14010","","","",-99.19547,19.29948,"http://sic.gob.mx/ficha.php?table=universidad&table_id=4311","2025-08-14 13:14:37-06"
525,"Instituto Tecnológico y de Estudios Superiores de Monterrey","1973-09-08","Instituto Tecnológico y de Estudios Superiores de Monterrey",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Del Puente 222","Col. Ejidos de Huipulco","14380","",""," admisiones.ccm@itesm.mx",-99.13846,19.28291,"http://sic.gob.mx/ficha.php?table=universidad&table_id=525","2025-08-05 19:59:51-06"
541,"Instituto Latinoamericano de la Comunicación Educativa (ILCE)","1956-05-30","Particular",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Del Puente 45","Col. Ejidos de Huipulco","14380","","","contactoilce@ilce.edu.mx",-99.13621,19.28762,"http://sic.gob.mx/ficha.php?table=universidad&table_id=541","2019-09-05 04:11:31-05"
549,"Instituto Salesiano de Estudios Superiores","1993-01-19","Particular",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Cda. San Juan Bosco 24","Col. San Lorenzo Huipulco","14370","","","comunicacion@institutosalesiano.edu.mx",-99.16694,19.28828,"http://sic.gob.mx/ficha.php?table=universidad&table_id=549","2019-10-02 06:37:54-05"
497,"Universidad del Pedregal","1990-09-03","",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Av. Transmisiones 51","Ex-Hacienda de San Juan Huipulco","14370","","","sriarectoria@upedregal.edu.mx ",-99.13939,19.28918,"http://sic.gob.mx/ficha.php?table=universidad&table_id=497","2019-10-28 08:54:12-06"
447,"Universidad La Salle México unidad San Fernando","1974-03-01","Universidad La Salle, A.C.",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Av. de las Fuentes 17","Col. Tlalpan","14000","","","erick.alexanderson@lasalle.mx",-99.17233,19.29362,"http://sic.gob.mx/ficha.php?table=universidad&table_id=447","2025-08-14 13:14:19-06"
3444,"Escuela de Enfermería del Instituto Nacional de Cardiología Dr. Ignacio Chávez","1945-01-01","Secretaría de Salud",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Juan Badiano 1","Col. Sección XVI","14080","","","escuela.enfermeria@cardiologia.org.mx",-99.1538,19.29074,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3444","2026-04-17 17:11:47-06"
2457,"Instituto Nacional de Rehabilitación","1973-01-01","Secretaría de Salud",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Calz. México Xochimilco 289","Col. Arenal de Guadalupe","14389","","","webmaster@inr.gob.mx",-99.15655,19.28798,"http://sic.gob.mx/ficha.php?table=universidad&table_id=2457","2019-09-13 10:07:13-05"
571,"Facultad Latinoamericana de Ciencias Sociales (FLACSO)","1957-01-01","",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Carr. al Ajusco 377","Col. Héroes de Padierna","14200","","","flacso@flacso.edu.mx",-99.21367,19.29851,"http://sic.gob.mx/ficha.php?table=universidad&table_id=571","2019-08-14 08:08:11-05"
572,"Instituto Bonampak, Campos Villa Coapa","1999-04-30","Particular",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Av. del Riego 151","Col. Residencial Villa Coapa","14390","","","campusvillacoapa@institutobonampak.edu.mx",-99.11713,19.29276,"http://sic.gob.mx/ficha.php?table=universidad&table_id=572","2021-05-04 07:20:21-05"
3446,"Escuela de Enfermería María Elena Maza Brito","1958-03-01","Particular",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Av. Vasco de Quiroga 15","Col. Belisario Domínguez, sección XVI","14080","","","",-99.16694,19.28828,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3446","2025-09-01 18:19:19-06"
526,"Universidad Autónoma Metropolitana (UAM)","1973-01-01","Universidad Autónoma Metropolitana (UAM)",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Prol. Canal de Miramontes 3855","Col. Ex-Hacienda de San Juan de Dios","14387","","","admision@correo.uam.mx",-99.13683,19.28646,"http://sic.gob.mx/ficha.php?table=universidad&table_id=526","2021-12-09 13:10:56-06"
3586,"Escuela Superior de Comercio y Administración ESCA, Unidad Tepepan","1845-01-01","Instituto Politécnico Nacional",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Anillo Periférico 4863, Sur Manuel Gómez Morín","Col. Ampliación Tepepan","16020","","","gescolartep@ipn.mx",-99.16694,19.28828,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3586","2025-06-24 16:37:49-06"
3415,"Centro de Investigaciones y Estudios Superiores en Antropología Social","1973-01-01","Centro de Investigaciones y Estudios Superiores en Antropología Social (CIESAS)",9,"Ciudad de México",12,"Tlalpan",1,"Tlalpan","Juárez 87","Col. Tlalpan","14000","","","",-99.16694,19.28828,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3415","2025-08-14 17:39:10-06"
483,"Universidad Pedagógica Nacional (UPN) 097 Sur","1978-08-29","Universidad Pedagógica Nacional (UPN)",9,"Ciudad de México",12,"Tlalpan",291,"Carretera al Ajusco","Carre. al Ajusco 24","Col. Héroes de  Padierna ","14200","","","direccionu097@upn.mx",-99.20963,19.30162,"http://sic.gob.mx/ficha.php?table=universidad&table_id=483","2024-01-29 08:35:29-06"
3645,"Universidad Católica Lumen Gentium, Plantel Xochimilco","2001-01-01","Particular",9,"Ciudad de México",13,"Xochimilco",1,"Xochimilco","Av. México 6285","Barrio San Marcos Xochimilco","16050","","","informes@universidadcatolica.edu.mx",-99.10472,19.26346,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3645","2025-09-24 17:15:15-06"
3709,"Universidad Latinoamericana (ULA), Campus Xochimilco","1976-01-01","Universidad Latinoamericana, S.C.",9,"Ciudad de México",13,"Xochimilco",1,"Xochimilco","Av. Guadalupe I. Ramírez 610, local 6 y 12","Col. Tierra Nueva","16050","","","",-99.10472,19.26346,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3709","2025-07-17 16:41:19-06"
1600,"Facultad de Artes y Diseño, plantel Xochimilco","1929-01-01","UNAM",9,"Ciudad de México",13,"Xochimilco",1,"Xochimilco","Av. Constitución 600 ","Barrio La Concha","16210","","","contacto.escolares@fad.unam.mx",-99.11897,19.25222,"http://sic.gob.mx/ficha.php?table=universidad&table_id=1600","2025-07-18 14:09:12-06"
4012,"Universidad para el Bienestar Benito Juárez García, sede Xochimilco","2019-07-30","SEP/Organismo Coordinador de las Universidades para el Bienestar Benito Juárez García",9,"Ciudad de México",13,"Xochimilco",1,"Xochimilco","Av. San Bernardino 121","Col. Potrero de San Bernardino","16030","","","dirvinculacion@ubbj.edu.mx",-99.1207,19.27118,"http://sic.gob.mx/ficha.php?table=universidad&table_id=4012","2024-07-02 11:01:39-06"
735,"Centro Universitario de la Ciudad de México","1979-07-29","Ateneo Filosófico, A.C.",9,"Ciudad de México",14,"Benito Juárez",0,"Total del Municipio","Av. Eugenia 112 Ofna. A","Col. Narvarte Poniente","03020","","","contacto@ateneofilosofico.com.mx",-99.16069,19.38632,"http://sic.gob.mx/ficha.php?table=universidad&table_id=735","2024-08-26 14:56:06-06"
3635,"Universidad Autónoma de la Ciudad de México (UACM), Plantel del Valle","2001-04-26","Universidad Autónoma de la Ciudad de México (UACM)",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","San Lorenzo 290, esquina Roberto Gayol","Col. del Valle Sur","03100","","","enrique.garduno@uacm.edu.mx",-99.17161,19.37462,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3635","2025-08-08 17:48:06-06"
3477,"Escuela Normal Amado Nervo","1950-01-01","Particular",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Av. Tres 61","Col. San Pedro de los Pinos","03800","","","",-99.15778,19.37199,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3477","2026-02-06 19:12:14-06"
583,"Universidad Insurgentes, plantel Xola","1994-09-05","Universidad Insurgentes",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Calz. de Tlalpan 705","Col. Álamos","03400","","","socialmedia@uinsurgentes.mx",-99.13848,19.3936,"http://sic.gob.mx/ficha.php?table=universidad&table_id=583","2026-01-13 11:55:17-06"
336,"Instituto Internacional del Derecho y del Estado","2003-04-11","",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Mosqueta 17","Crédito Constructor","03940","","","informes@iide.edu.mx",-99.18083,19.36533,"http://sic.gob.mx/ficha.php?table=universidad&table_id=336","2024-07-09 13:04:10-06"
434,"Universidad Internacional de Turismo (UNIPRO)","1976-07-28","Universidad Internacional de Turismo, A.C. ",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Amores 314 ","Col. Del Valle","03100","","","ciudaddemexico@unipro.edu.mx",-99.16381,19.39394,"http://sic.gob.mx/ficha.php?table=universidad&table_id=434","2026-02-04 08:38:53-06"
2073,"Centro de Estudios de Ortodoncia Aplicada","1984-01-01","Centro de Estudios de Ortodoncia Aplicada, A.C.",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Nicolás San Juan 1628  ","Del Valle","03100","","","ceco1984@hotmail.com      ",-99.16656,19.37004,"http://sic.gob.mx/ficha.php?table=universidad&table_id=2073","2022-12-30 09:03:06-06"
3483,"Escuela Normal La Florida, Centro Teresiano de Estudios Superiores","1925-01-01","",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Illinois 22","Col. Nápoles","03810","","","lafloridaven@yahoo.com.mx",-99.15778,19.37199,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3483","2025-06-16 18:26:37-06"
2088,"Centro Mexicano de Programación Neurolingüística, Plantel Ciudad de México","1993-04-01","",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Ejército Nacional 418, Piso 8","Col. Polanco, V sección","11520","","","liliana@cmpnl.mx",-99.17442,19.37643,"http://sic.gob.mx/ficha.php?table=universidad&table_id=2088","2019-07-31 08:13:38-05"
1574,"Universidad Pedagógica Nacional (UPN) U-099","1000-01-01","Secretaria de Educación Pública",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","La Morena 811, 3er. piso","Col. Narvarte Pte.","03020","","","mbust@upn.mx",-99.15778,19.37199,"http://sic.gob.mx/ficha.php?table=universidad&table_id=1574","2021-07-29 07:51:44-05"
352,"Centro Universitario Incarnate Word","2003-05-19","Centro Internacional Universitario Miguel Angel Incarnate Word, A.C.",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Tlacoquemécatl  433","Col. Del Valle","03100","","","admisionesposgrados@ciw.edu.mx ",-99.16751,19.37688,"http://sic.gob.mx/ficha.php?table=universidad&table_id=352","2019-08-01 06:43:09-05"
4313,"Universidad Amerike, campus del Valle ","1000-01-01","Instituto Universitario Amerike, S.C.",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Xochicalco 678","Col. Letran Valle","03020 ","","","",-99.1563,19.3772,"http://sic.gob.mx/ficha.php?table=universidad&table_id=4313","2025-07-24 13:07:41-06"
381,"Centro de Estudios de Posgrado en Derecho","1998-10-30","Universidad en Estudios de Posgrado en Derecho",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Goya 59","Col. Insurgentes Mixcoac","03910","","","circuloeped@gmail.com",-99.18493,19.3733,"http://sic.gob.mx/ficha.php?table=universidad&table_id=381","2024-08-26 14:16:55-06"
1489,"Universidad del Desarrollo Empresarial y Pedagógico, Plantel Churubusco","2000-01-01","Particular",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","División del Norte 2474","Col. Portales","03300","","","aspirantes@univdep.edu.mx",-99.15334,19.35957,"http://sic.gob.mx/ficha.php?table=universidad&table_id=1489","2019-10-25 07:02:15-05"
3449,"Escuela de Ingeniería Municipal","1936-12-21","Particular",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Calz. de Tlalpan 810","Col. Iztaccihuatl","03520","","","ingenieriamunicipal@yahoo.com.mx",-99.15778,19.37199,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3449","2019-08-08 07:01:31-05"
312,"Instituto Científico Técnico y Educativo","1992-09-02","Instituto Científico Técnico y Educativo, A.C.",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","San Francisco 1526 ","Col. Del Valle","03100","","","info@icte.mx",-99.17509,19.37406,"http://sic.gob.mx/ficha.php?table=universidad&table_id=312","2026-04-17 16:26:16-06"
2090,"Centro Universitario Columbia","1953-04-30","",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Xochicalco 195 ","Col. Narvarte","03020","","","contacto@universitariocolumbia.mx",-99.15391,19.39454,"http://sic.gob.mx/ficha.php?table=universidad&table_id=2090","2021-04-21 08:21:09-05"
3691,"Universidad Insurgentes, Plantel Villa de Cortés","2013-01-01","Universidad Insurgentes",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Calz. Tlalpan 934","Col. Nativitas","03500","","","",-99.15778,19.37199,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3691","2025-08-14 17:36:33-06"
359,"Instituto de Estudios Avanzados en Odontología Dr. Yury Kuttler","1994-10-20","Particular",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Magdalena 37-303","Col. Del Valle","03100","","","institutokuttler@gmail.com",-99.17053,19.39667,"http://sic.gob.mx/ficha.php?table=universidad&table_id=359","2026-04-17 17:56:09-06"
3676,"Universidad Humanitas, Campus Virtual","1979-04-30","Particular",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","California 212","Col. del Valle","03100","","","paola.gonzalez@humanitas.edu.mx",-99.15778,19.37199,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3676","2025-11-11 18:13:19-06"
3698,"Universidad Internacional de Profesiones (UNIPRO), campus CDMX","1997-02-07","Universidad Internacional de Profesiones, S.C.",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Amores 314","Col. del Valle","03100","","","ciudaddemexico@unipro.edu.mx",-99.16385,19.39365,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3698","2026-01-22 14:45:27-06"
297,"Universidad Insurgentes, Sur I","1992-01-31","Universidad Insurgentes",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Calz. de Tlalpan 1064","Col. Nativitas","03500","","","",-99.14,19.37918,"http://sic.gob.mx/ficha.php?table=universidad&table_id=297","2019-11-07 09:20:28-06"
368,"Centro Universitario Narvarte","1982-06-23","Centro Universitario Narvarte",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Tajín 295 ","Col. Narvarte","03020","","","cunarvarte@prodigy.net.mx",-99.15362,19.39097,"http://sic.gob.mx/ficha.php?table=universidad&table_id=368","2022-12-30 09:06:37-06"
668,"Universidad de Negocios ISEC","1954-01-01","Particular",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Mier y Pesado 227","Col. Del Valle Centro","03100","","","admisiones@uneg.edu.mx",-99.1653,19.39567,"http://sic.gob.mx/ficha.php?table=universidad&table_id=668","2019-10-25 05:48:21-05"
370,"Universidad Humanitas","1979-08-01","Particular",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","California 212 ","Col. Insurgentes San Borja","03100","","","director@universidadhumanitas.com",-99.17401,19.38249,"http://sic.gob.mx/ficha.php?table=universidad&table_id=370","2021-12-13 02:21:24-06"
454,"Universidad Panamericana","1968-08-10","Universidad Panamericana (UP)",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Augusto Rodin 498","Col. Insurgentes Mixcoac","03920","","","contacto@up.edu.mx",-99.18389,19.37326,"http://sic.gob.mx/ficha.php?table=universidad&table_id=454","2025-06-26 13:01:06-06"
